Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time,Latitude,Longitude,Elevation,Habitant
894,897,phylloscopus occipitalis,western crowned warbler,0.5793,psl5,2024,6,5,5,33.143385,76.44997,3244,1
897,900,phylloscopus occipitalis,western crowned warbler,0.6376,psl5,2024,6,5,5,33.143385,76.44997,3244,1
0,3,luscinia phaenicuroides,white-bellied redstart,0.5128,psl5,2024,6,5,6,33.143385,76.44997,3244,1
168,171,trochalopteron variegatum,variegated laughingthrush,0.8038,psl5,2024,6,5,6,33.143385,76.44997,3244,1
207,210,trochalopteron variegatum,variegated laughingthrush,0.9227,psl5,2024,6,5,6,33.143385,76.44997,3244,1
216,219,trochalopteron variegatum,variegated laughingthrush,0.859,psl5,2024,6,5,6,33.143385,76.44997,3244,1
219,222,trochalopteron variegatum,variegated laughingthrush,0.9163,psl5,2024,6,5,6,33.143385,76.44997,3244,1
231,234,trochalopteron variegatum,variegated laughingthrush,0.6378,psl5,2024,6,5,6,33.143385,76.44997,3244,1
363,366,lophorina superba,greater lophorina,0.6999,psl5,2024,6,5,6,33.143385,76.44997,3244,0
663,666,phylloscopus occipitalis,western crowned warbler,0.631,psl5,2024,6,5,6,33.143385,76.44997,3244,1
675,678,phylloscopus occipitalis,western crowned warbler,0.5586,psl5,2024,6,5,6,33.143385,76.44997,3244,1
681,684,phylloscopus occipitalis,western crowned warbler,0.7844,psl5,2024,6,5,6,33.143385,76.44997,3244,1
687,690,phylloscopus occipitalis,western crowned warbler,0.5085,psl5,2024,6,5,6,33.143385,76.44997,3244,1
699,702,phylloscopus occipitalis,western crowned warbler,0.5053,psl5,2024,6,5,6,33.143385,76.44997,3244,1
723,726,phylloscopus occipitalis,western crowned warbler,0.5583,psl5,2024,6,5,6,33.143385,76.44997,3244,1
726,729,phylloscopus occipitalis,western crowned warbler,0.7269,psl5,2024,6,5,6,33.143385,76.44997,3244,1
729,732,phylloscopus occipitalis,western crowned warbler,0.8919,psl5,2024,6,5,6,33.143385,76.44997,3244,1
735,738,phylloscopus occipitalis,western crowned warbler,0.6882,psl5,2024,6,5,6,33.143385,76.44997,3244,1
738,741,phylloscopus occipitalis,western crowned warbler,0.5632,psl5,2024,6,5,6,33.143385,76.44997,3244,1
747,750,phylloscopus occipitalis,western crowned warbler,0.6114,psl5,2024,6,5,6,33.143385,76.44997,3244,1
750,753,phylloscopus occipitalis,western crowned warbler,0.565,psl5,2024,6,5,6,33.143385,76.44997,3244,1
762,765,phylloscopus occipitalis,western crowned warbler,0.5386,psl5,2024,6,5,6,33.143385,76.44997,3244,1
792,795,phylloscopus occipitalis,western crowned warbler,0.6772,psl5,2024,6,5,6,33.143385,76.44997,3244,1
870,873,phylloscopus trochiloides,greenish warbler,0.7206,psl5,2024,6,5,6,33.143385,76.44997,3244,1
873,876,phylloscopus trochiloides,greenish warbler,0.6698,psl5,2024,6,5,6,33.143385,76.44997,3244,1
888,891,phylloscopus reguloides,blyth's leaf warbler,0.7815,psl5,2024,6,5,6,33.143385,76.44997,3244,0
87,90,phylloscopus occipitalis,western crowned warbler,0.5356,psl5,2024,6,5,7,33.143385,76.44997,3244,1
114,117,phylloscopus occipitalis,western crowned warbler,0.5722,psl5,2024,6,5,7,33.143385,76.44997,3244,1
123,126,phylloscopus occipitalis,western crowned warbler,0.8086,psl5,2024,6,5,7,33.143385,76.44997,3244,1
126,129,phylloscopus occipitalis,western crowned warbler,0.6136,psl5,2024,6,5,7,33.143385,76.44997,3244,1
132,135,phylloscopus occipitalis,western crowned warbler,0.8377,psl5,2024,6,5,7,33.143385,76.44997,3244,1
141,144,phylloscopus occipitalis,western crowned warbler,0.8504,psl5,2024,6,5,7,33.143385,76.44997,3244,1
150,153,phylloscopus occipitalis,western crowned warbler,0.6798,psl5,2024,6,5,7,33.143385,76.44997,3244,1
153,156,phylloscopus occipitalis,western crowned warbler,0.6921,psl5,2024,6,5,7,33.143385,76.44997,3244,1
165,168,phylloscopus occipitalis,western crowned warbler,0.6844,psl5,2024,6,5,7,33.143385,76.44997,3244,1
171,174,phylloscopus occipitalis,western crowned warbler,0.5294,psl5,2024,6,5,7,33.143385,76.44997,3244,1
222,225,phylloscopus occipitalis,western crowned warbler,0.5657,psl5,2024,6,5,7,33.143385,76.44997,3244,1
225,228,phylloscopus occipitalis,western crowned warbler,0.7553,psl5,2024,6,5,7,33.143385,76.44997,3244,1
252,255,phylloscopus occipitalis,western crowned warbler,0.5132,psl5,2024,6,5,7,33.143385,76.44997,3244,1
447,450,phylloscopus occipitalis,western crowned warbler,0.7718,psl5,2024,6,5,7,33.143385,76.44997,3244,1
537,540,phylloscopus occipitalis,western crowned warbler,0.7505,psl5,2024,6,5,7,33.143385,76.44997,3244,1
540,543,phylloscopus occipitalis,western crowned warbler,0.966,psl5,2024,6,5,7,33.143385,76.44997,3244,1
543,546,phylloscopus occipitalis,western crowned warbler,0.9914,psl5,2024,6,5,7,33.143385,76.44997,3244,1
546,549,phylloscopus occipitalis,western crowned warbler,0.9436,psl5,2024,6,5,7,33.143385,76.44997,3244,1
549,552,phylloscopus occipitalis,western crowned warbler,0.8974,psl5,2024,6,5,7,33.143385,76.44997,3244,1
555,558,phylloscopus occipitalis,western crowned warbler,0.8923,psl5,2024,6,5,7,33.143385,76.44997,3244,1
564,567,phylloscopus occipitalis,western crowned warbler,0.9019,psl5,2024,6,5,7,33.143385,76.44997,3244,1
618,621,phylloscopus occipitalis,western crowned warbler,0.824,psl5,2024,6,5,7,33.143385,76.44997,3244,1
633,636,phylloscopus occipitalis,western crowned warbler,0.9207,psl5,2024,6,5,7,33.143385,76.44997,3244,1
636,639,atlapetes tricolor,tricolored brushfinch,0.612,psl5,2024,6,5,7,33.143385,76.44997,3244,0
642,645,phylloscopus occipitalis,western crowned warbler,0.9259,psl5,2024,6,5,7,33.143385,76.44997,3244,1
648,651,phylloscopus occipitalis,western crowned warbler,0.8091,psl5,2024,6,5,7,33.143385,76.44997,3244,1
654,657,phylloscopus occipitalis,western crowned warbler,0.9866,psl5,2024,6,5,7,33.143385,76.44997,3244,1
750,753,zosterops maderaspatanus,malagasy white-eye,0.5233,psl5,2024,6,5,7,33.143385,76.44997,3244,0
9,12,phylloscopus occipitalis,western crowned warbler,0.5167,psl5,2024,6,6,5,33.143385,76.44997,3244,1
33,36,phylloscopus tytleri,tytler's leaf warbler,0.8514,psl5,2024,6,6,5,33.143385,76.44997,3244,1
93,96,phylloscopus occipitalis,western crowned warbler,0.5401,psl5,2024,6,6,5,33.143385,76.44997,3244,1
99,102,phylloscopus occipitalis,western crowned warbler,0.6648,psl5,2024,6,6,5,33.143385,76.44997,3244,1
102,105,phylloscopus occipitalis,western crowned warbler,0.5524,psl5,2024,6,6,5,33.143385,76.44997,3244,1
108,111,phylloscopus occipitalis,western crowned warbler,0.7482,psl5,2024,6,6,5,33.143385,76.44997,3244,1
111,114,phylloscopus occipitalis,western crowned warbler,0.5899,psl5,2024,6,6,5,33.143385,76.44997,3244,1
117,120,phylloscopus occipitalis,western crowned warbler,0.5168,psl5,2024,6,6,5,33.143385,76.44997,3244,1
132,135,phylloscopus occipitalis,western crowned warbler,0.8732,psl5,2024,6,6,5,33.143385,76.44997,3244,1
144,147,phylloscopus occipitalis,western crowned warbler,0.5284,psl5,2024,6,6,5,33.143385,76.44997,3244,1
156,159,phylloscopus tytleri,tytler's leaf warbler,0.5126,psl5,2024,6,6,5,33.143385,76.44997,3244,1
159,162,phylloscopus occipitalis,western crowned warbler,0.5982,psl5,2024,6,6,5,33.143385,76.44997,3244,1
159,162,phylloscopus tytleri,tytler's leaf warbler,0.5164,psl5,2024,6,6,5,33.143385,76.44997,3244,1
162,165,phylloscopus occipitalis,western crowned warbler,0.963,psl5,2024,6,6,5,33.143385,76.44997,3244,1
171,174,phylloscopus occipitalis,western crowned warbler,0.7685,psl5,2024,6,6,5,33.143385,76.44997,3244,1
180,183,phylloscopus occipitalis,western crowned warbler,0.8249,psl5,2024,6,6,5,33.143385,76.44997,3244,1
192,195,phylloscopus occipitalis,western crowned warbler,0.7398,psl5,2024,6,6,5,33.143385,76.44997,3244,1
201,204,phylloscopus occipitalis,western crowned warbler,0.7725,psl5,2024,6,6,5,33.143385,76.44997,3244,1
216,219,phylloscopus occipitalis,western crowned warbler,0.6843,psl5,2024,6,6,5,33.143385,76.44997,3244,1
219,222,phylloscopus occipitalis,western crowned warbler,0.6932,psl5,2024,6,6,5,33.143385,76.44997,3244,1
225,228,luscinia phaenicuroides,white-bellied redstart,0.7477,psl5,2024,6,6,5,33.143385,76.44997,3244,1
225,228,phylloscopus tytleri,tytler's leaf warbler,0.5324,psl5,2024,6,6,5,33.143385,76.44997,3244,1
231,234,phylloscopus occipitalis,western crowned warbler,0.8926,psl5,2024,6,6,5,33.143385,76.44997,3244,1
234,237,phylloscopus occipitalis,western crowned warbler,0.5751,psl5,2024,6,6,5,33.143385,76.44997,3244,1
237,240,phylloscopus occipitalis,western crowned warbler,0.7264,psl5,2024,6,6,5,33.143385,76.44997,3244,1
246,249,phylloscopus occipitalis,western crowned warbler,0.7242,psl5,2024,6,6,5,33.143385,76.44997,3244,1
252,255,phylloscopus occipitalis,western crowned warbler,0.9683,psl5,2024,6,6,5,33.143385,76.44997,3244,1
270,273,phylloscopus occipitalis,western crowned warbler,0.5461,psl5,2024,6,6,5,33.143385,76.44997,3244,1
276,279,phylloscopus occipitalis,western crowned warbler,0.5365,psl5,2024,6,6,5,33.143385,76.44997,3244,1
279,282,phylloscopus occipitalis,western crowned warbler,0.8313,psl5,2024,6,6,5,33.143385,76.44997,3244,1
309,312,phylloscopus occipitalis,western crowned warbler,0.6073,psl5,2024,6,6,5,33.143385,76.44997,3244,1
312,315,phylloscopus occipitalis,western crowned warbler,0.503,psl5,2024,6,6,5,33.143385,76.44997,3244,1
321,324,phylloscopus occipitalis,western crowned warbler,0.7802,psl5,2024,6,6,5,33.143385,76.44997,3244,1
333,336,phylloscopus occipitalis,western crowned warbler,0.5651,psl5,2024,6,6,5,33.143385,76.44997,3244,1
336,339,phylloscopus occipitalis,western crowned warbler,0.7494,psl5,2024,6,6,5,33.143385,76.44997,3244,1
336,339,phylloscopus tytleri,tytler's leaf warbler,0.6084,psl5,2024,6,6,5,33.143385,76.44997,3244,1
339,342,phylloscopus occipitalis,western crowned warbler,0.9704,psl5,2024,6,6,5,33.143385,76.44997,3244,1
339,342,phylloscopus tytleri,tytler's leaf warbler,0.7141,psl5,2024,6,6,5,33.143385,76.44997,3244,1
342,345,phylloscopus tytleri,tytler's leaf warbler,0.5946,psl5,2024,6,6,5,33.143385,76.44997,3244,1
345,348,phylloscopus occipitalis,western crowned warbler,0.9855,psl5,2024,6,6,5,33.143385,76.44997,3244,1
354,357,phylloscopus occipitalis,western crowned warbler,0.6016,psl5,2024,6,6,5,33.143385,76.44997,3244,1
357,360,phylloscopus occipitalis,western crowned warbler,0.8594,psl5,2024,6,6,5,33.143385,76.44997,3244,1
378,381,phylloscopus occipitalis,western crowned warbler,0.5928,psl5,2024,6,6,5,33.143385,76.44997,3244,1
384,387,phylloscopus occipitalis,western crowned warbler,0.871,psl5,2024,6,6,5,33.143385,76.44997,3244,1
387,390,phylloscopus occipitalis,western crowned warbler,0.6681,psl5,2024,6,6,5,33.143385,76.44997,3244,1
390,393,phylloscopus occipitalis,western crowned warbler,0.8471,psl5,2024,6,6,5,33.143385,76.44997,3244,1
393,396,phylloscopus occipitalis,western crowned warbler,0.6056,psl5,2024,6,6,5,33.143385,76.44997,3244,1
399,402,phylloscopus occipitalis,western crowned warbler,0.7745,psl5,2024,6,6,5,33.143385,76.44997,3244,1
402,405,phylloscopus occipitalis,western crowned warbler,0.6614,psl5,2024,6,6,5,33.143385,76.44997,3244,1
411,414,phylloscopus occipitalis,western crowned warbler,0.8459,psl5,2024,6,6,5,33.143385,76.44997,3244,1
414,417,phylloscopus occipitalis,western crowned warbler,0.5662,psl5,2024,6,6,5,33.143385,76.44997,3244,1
417,420,phylloscopus occipitalis,western crowned warbler,0.5651,psl5,2024,6,6,5,33.143385,76.44997,3244,1
423,426,phylloscopus occipitalis,western crowned warbler,0.6722,psl5,2024,6,6,5,33.143385,76.44997,3244,1
426,429,phylloscopus occipitalis,western crowned warbler,0.623,psl5,2024,6,6,5,33.143385,76.44997,3244,1
435,438,phylloscopus occipitalis,western crowned warbler,0.6426,psl5,2024,6,6,5,33.143385,76.44997,3244,1
441,444,phylloscopus occipitalis,western crowned warbler,0.9363,psl5,2024,6,6,5,33.143385,76.44997,3244,1
447,450,phylloscopus occipitalis,western crowned warbler,0.5826,psl5,2024,6,6,5,33.143385,76.44997,3244,1
456,459,phylloscopus occipitalis,western crowned warbler,0.7317,psl5,2024,6,6,5,33.143385,76.44997,3244,1
462,465,phylloscopus occipitalis,western crowned warbler,0.9918,psl5,2024,6,6,5,33.143385,76.44997,3244,1
465,468,phylloscopus occipitalis,western crowned warbler,0.9536,psl5,2024,6,6,5,33.143385,76.44997,3244,1
468,471,phylloscopus occipitalis,western crowned warbler,0.8483,psl5,2024,6,6,5,33.143385,76.44997,3244,1
471,474,phylloscopus occipitalis,western crowned warbler,0.9785,psl5,2024,6,6,5,33.143385,76.44997,3244,1
477,480,phylloscopus occipitalis,western crowned warbler,0.7817,psl5,2024,6,6,5,33.143385,76.44997,3244,1
480,483,phylloscopus occipitalis,western crowned warbler,0.9035,psl5,2024,6,6,5,33.143385,76.44997,3244,1
486,489,phylloscopus occipitalis,western crowned warbler,0.8052,psl5,2024,6,6,5,33.143385,76.44997,3244,1
495,498,phylloscopus occipitalis,western crowned warbler,0.6001,psl5,2024,6,6,5,33.143385,76.44997,3244,1
498,501,phylloscopus occipitalis,western crowned warbler,0.8241,psl5,2024,6,6,5,33.143385,76.44997,3244,1
501,504,phylloscopus occipitalis,western crowned warbler,0.9861,psl5,2024,6,6,5,33.143385,76.44997,3244,1
504,507,phylloscopus occipitalis,western crowned warbler,0.8303,psl5,2024,6,6,5,33.143385,76.44997,3244,1
507,510,phylloscopus occipitalis,western crowned warbler,0.951,psl5,2024,6,6,5,33.143385,76.44997,3244,1
510,513,phylloscopus occipitalis,western crowned warbler,0.6739,psl5,2024,6,6,5,33.143385,76.44997,3244,1
513,516,phylloscopus occipitalis,western crowned warbler,0.989,psl5,2024,6,6,5,33.143385,76.44997,3244,1
516,519,phylloscopus occipitalis,western crowned warbler,0.7845,psl5,2024,6,6,5,33.143385,76.44997,3244,1
519,522,phylloscopus occipitalis,western crowned warbler,0.9386,psl5,2024,6,6,5,33.143385,76.44997,3244,1
525,528,phylloscopus occipitalis,western crowned warbler,0.97,psl5,2024,6,6,5,33.143385,76.44997,3244,1
528,531,phylloscopus occipitalis,western crowned warbler,0.9207,psl5,2024,6,6,5,33.143385,76.44997,3244,1
531,534,phylloscopus occipitalis,western crowned warbler,0.9909,psl5,2024,6,6,5,33.143385,76.44997,3244,1
534,537,phylloscopus occipitalis,western crowned warbler,0.5629,psl5,2024,6,6,5,33.143385,76.44997,3244,1
537,540,phylloscopus occipitalis,western crowned warbler,0.9573,psl5,2024,6,6,5,33.143385,76.44997,3244,1
540,543,phylloscopus occipitalis,western crowned warbler,0.9926,psl5,2024,6,6,5,33.143385,76.44997,3244,1
543,546,phylloscopus occipitalis,western crowned warbler,0.9826,psl5,2024,6,6,5,33.143385,76.44997,3244,1
546,549,phylloscopus occipitalis,western crowned warbler,0.9946,psl5,2024,6,6,5,33.143385,76.44997,3244,1
549,552,phylloscopus occipitalis,western crowned warbler,0.9792,psl5,2024,6,6,5,33.143385,76.44997,3244,1
552,555,phylloscopus occipitalis,western crowned warbler,0.9363,psl5,2024,6,6,5,33.143385,76.44997,3244,1
555,558,phylloscopus occipitalis,western crowned warbler,0.9953,psl5,2024,6,6,5,33.143385,76.44997,3244,1
558,561,phylloscopus occipitalis,western crowned warbler,0.9732,psl5,2024,6,6,5,33.143385,76.44997,3244,1
561,564,phylloscopus occipitalis,western crowned warbler,0.9895,psl5,2024,6,6,5,33.143385,76.44997,3244,1
564,567,phylloscopus occipitalis,western crowned warbler,0.969,psl5,2024,6,6,5,33.143385,76.44997,3244,1
567,570,phylloscopus occipitalis,western crowned warbler,0.9678,psl5,2024,6,6,5,33.143385,76.44997,3244,1
570,573,phylloscopus occipitalis,western crowned warbler,0.9773,psl5,2024,6,6,5,33.143385,76.44997,3244,1
573,576,phylloscopus occipitalis,western crowned warbler,0.7803,psl5,2024,6,6,5,33.143385,76.44997,3244,1
576,579,phylloscopus occipitalis,western crowned warbler,0.9904,psl5,2024,6,6,5,33.143385,76.44997,3244,1
579,582,phylloscopus occipitalis,western crowned warbler,0.9979,psl5,2024,6,6,5,33.143385,76.44997,3244,1
582,585,phylloscopus occipitalis,western crowned warbler,0.9978,psl5,2024,6,6,5,33.143385,76.44997,3244,1
585,588,phylloscopus occipitalis,western crowned warbler,0.9851,psl5,2024,6,6,5,33.143385,76.44997,3244,1
588,591,phylloscopus occipitalis,western crowned warbler,0.9591,psl5,2024,6,6,5,33.143385,76.44997,3244,1
591,594,phylloscopus occipitalis,western crowned warbler,0.9882,psl5,2024,6,6,5,33.143385,76.44997,3244,1
594,597,phylloscopus occipitalis,western crowned warbler,0.994,psl5,2024,6,6,5,33.143385,76.44997,3244,1
597,600,phylloscopus occipitalis,western crowned warbler,0.9794,psl5,2024,6,6,5,33.143385,76.44997,3244,1
600,603,phylloscopus occipitalis,western crowned warbler,0.9837,psl5,2024,6,6,5,33.143385,76.44997,3244,1
603,606,phylloscopus occipitalis,western crowned warbler,0.9488,psl5,2024,6,6,5,33.143385,76.44997,3244,1
606,609,phylloscopus occipitalis,western crowned warbler,0.7494,psl5,2024,6,6,5,33.143385,76.44997,3244,1
609,612,phylloscopus occipitalis,western crowned warbler,0.983,psl5,2024,6,6,5,33.143385,76.44997,3244,1
612,615,phylloscopus occipitalis,western crowned warbler,0.9633,psl5,2024,6,6,5,33.143385,76.44997,3244,1
615,618,phylloscopus occipitalis,western crowned warbler,0.8486,psl5,2024,6,6,5,33.143385,76.44997,3244,1
618,621,phylloscopus occipitalis,western crowned warbler,0.6581,psl5,2024,6,6,5,33.143385,76.44997,3244,1
621,624,phylloscopus occipitalis,western crowned warbler,0.9053,psl5,2024,6,6,5,33.143385,76.44997,3244,1
624,627,phylloscopus occipitalis,western crowned warbler,0.9895,psl5,2024,6,6,5,33.143385,76.44997,3244,1
627,630,phylloscopus occipitalis,western crowned warbler,0.8341,psl5,2024,6,6,5,33.143385,76.44997,3244,1
630,633,phylloscopus occipitalis,western crowned warbler,0.9893,psl5,2024,6,6,5,33.143385,76.44997,3244,1
633,636,phylloscopus occipitalis,western crowned warbler,0.8484,psl5,2024,6,6,5,33.143385,76.44997,3244,1
636,639,phylloscopus occipitalis,western crowned warbler,0.9744,psl5,2024,6,6,5,33.143385,76.44997,3244,1
639,642,phylloscopus occipitalis,western crowned warbler,0.9703,psl5,2024,6,6,5,33.143385,76.44997,3244,1
642,645,phylloscopus occipitalis,western crowned warbler,0.9934,psl5,2024,6,6,5,33.143385,76.44997,3244,1
645,648,phylloscopus occipitalis,western crowned warbler,0.8285,psl5,2024,6,6,5,33.143385,76.44997,3244,1
648,651,phylloscopus occipitalis,western crowned warbler,0.8762,psl5,2024,6,6,5,33.143385,76.44997,3244,1
651,654,phylloscopus occipitalis,western crowned warbler,0.9064,psl5,2024,6,6,5,33.143385,76.44997,3244,1
654,657,phylloscopus occipitalis,western crowned warbler,0.6171,psl5,2024,6,6,5,33.143385,76.44997,3244,1
657,660,phylloscopus occipitalis,western crowned warbler,0.9546,psl5,2024,6,6,5,33.143385,76.44997,3244,1
660,663,phylloscopus occipitalis,western crowned warbler,0.9025,psl5,2024,6,6,5,33.143385,76.44997,3244,1
663,666,phylloscopus occipitalis,western crowned warbler,0.7819,psl5,2024,6,6,5,33.143385,76.44997,3244,1
666,669,phylloscopus occipitalis,western crowned warbler,0.9922,psl5,2024,6,6,5,33.143385,76.44997,3244,1
666,669,phylloscopus claudiae,claudia's leaf warbler,0.7911,psl5,2024,6,6,5,33.143385,76.44997,3244,0
669,672,phylloscopus occipitalis,western crowned warbler,0.9058,psl5,2024,6,6,5,33.143385,76.44997,3244,1
672,675,phylloscopus occipitalis,western crowned warbler,0.9041,psl5,2024,6,6,5,33.143385,76.44997,3244,1
675,678,phylloscopus occipitalis,western crowned warbler,0.8059,psl5,2024,6,6,5,33.143385,76.44997,3244,1
678,681,phylloscopus occipitalis,western crowned warbler,0.8777,psl5,2024,6,6,5,33.143385,76.44997,3244,1
681,684,phylloscopus tytleri,tytler's leaf warbler,0.5605,psl5,2024,6,6,5,33.143385,76.44997,3244,1
684,687,phylloscopus occipitalis,western crowned warbler,0.9969,psl5,2024,6,6,5,33.143385,76.44997,3244,1
687,690,phylloscopus occipitalis,western crowned warbler,0.9862,psl5,2024,6,6,5,33.143385,76.44997,3244,1
