Start (s),End (s),Common name,Confidence,ID,Month,Day,Time,Latitude,Longitude,Elevation,Habitant,Elevation_type
267.0,270.0,greenish warbler,0.6879,psm6,6,22,5,33.138611,76.456056,3570,1,medium
270.0,273.0,greenish warbler,0.6344,psm6,6,22,5,33.138611,76.456056,3570,1,medium
273.0,276.0,greenish warbler,0.8879,psm6,6,22,5,33.138611,76.456056,3570,1,medium
276.0,279.0,greenish warbler,0.8194,psm6,6,22,5,33.138611,76.456056,3570,1,medium
276.0,279.0,green warbler,0.7047,psm6,6,22,5,33.138611,76.456056,3570,0,medium
282.0,285.0,greenish warbler,0.7591,psm6,6,22,5,33.138611,76.456056,3570,1,medium
285.0,288.0,greenish warbler,0.5354,psm6,6,22,5,33.138611,76.456056,3570,1,medium
291.0,294.0,greenish warbler,0.5126,psm6,6,22,5,33.138611,76.456056,3570,1,medium
300.0,303.0,greenish warbler,0.5363,psm6,6,22,5,33.138611,76.456056,3570,1,medium
303.0,306.0,greenish warbler,0.6071,psm6,6,22,5,33.138611,76.456056,3570,1,medium
306.0,309.0,greenish warbler,0.5553,psm6,6,22,5,33.138611,76.456056,3570,1,medium
312.0,315.0,greenish warbler,0.5739,psm6,6,22,5,33.138611,76.456056,3570,1,medium
327.0,330.0,greenish warbler,0.6091,psm6,6,22,5,33.138611,76.456056,3570,1,medium
348.0,351.0,greenish warbler,0.6833,psm6,6,22,5,33.138611,76.456056,3570,1,medium
357.0,360.0,greenish warbler,0.5432,psm6,6,22,5,33.138611,76.456056,3570,1,medium
369.0,372.0,greenish warbler,0.5492,psm6,6,22,5,33.138611,76.456056,3570,1,medium
381.0,384.0,greenish warbler,0.7965,psm6,6,22,5,33.138611,76.456056,3570,1,medium
408.0,411.0,greenish warbler,0.7484,psm6,6,22,5,33.138611,76.456056,3570,1,medium
411.0,414.0,greenish warbler,0.8531,psm6,6,22,5,33.138611,76.456056,3570,1,medium
411.0,414.0,two-barred warbler,0.6151,psm6,6,22,5,33.138611,76.456056,3570,0,medium
414.0,417.0,greenish warbler,0.8572,psm6,6,22,5,33.138611,76.456056,3570,1,medium
420.0,423.0,greenish warbler,0.6094,psm6,6,22,5,33.138611,76.456056,3570,1,medium
423.0,426.0,greenish warbler,0.8768,psm6,6,22,5,33.138611,76.456056,3570,1,medium
426.0,429.0,greenish warbler,0.962,psm6,6,22,5,33.138611,76.456056,3570,1,medium
432.0,435.0,greenish warbler,0.514,psm6,6,22,5,33.138611,76.456056,3570,1,medium
432.0,435.0,green warbler,0.5061,psm6,6,22,5,33.138611,76.456056,3570,0,medium
435.0,438.0,greenish warbler,0.8223,psm6,6,22,5,33.138611,76.456056,3570,1,medium
444.0,447.0,greenish warbler,0.7774,psm6,6,22,5,33.138611,76.456056,3570,1,medium
447.0,450.0,greenish warbler,0.8335,psm6,6,22,5,33.138611,76.456056,3570,1,medium
450.0,453.0,greenish warbler,0.5842,psm6,6,22,5,33.138611,76.456056,3570,1,medium
456.0,459.0,two-barred warbler,0.5605,psm6,6,22,5,33.138611,76.456056,3570,0,medium
459.0,462.0,greenish warbler,0.8186,psm6,6,22,5,33.138611,76.456056,3570,1,medium
462.0,465.0,greenish warbler,0.7036,psm6,6,22,5,33.138611,76.456056,3570,1,medium
465.0,468.0,greenish warbler,0.907,psm6,6,22,5,33.138611,76.456056,3570,1,medium
468.0,471.0,greenish warbler,0.7864,psm6,6,22,5,33.138611,76.456056,3570,1,medium
471.0,474.0,greenish warbler,0.5751,psm6,6,22,5,33.138611,76.456056,3570,1,medium
480.0,483.0,greenish warbler,0.6372,psm6,6,22,5,33.138611,76.456056,3570,1,medium
483.0,486.0,greenish warbler,0.5519,psm6,6,22,5,33.138611,76.456056,3570,1,medium
498.0,501.0,blyth's leaf warbler,0.8664,psm6,6,22,5,33.138611,76.456056,3570,0,medium
504.0,507.0,greenish warbler,0.9711,psm6,6,22,5,33.138611,76.456056,3570,1,medium
507.0,510.0,greenish warbler,0.9828,psm6,6,22,5,33.138611,76.456056,3570,1,medium
510.0,513.0,greenish warbler,0.6367,psm6,6,22,5,33.138611,76.456056,3570,1,medium
519.0,522.0,greenish warbler,0.814,psm6,6,22,5,33.138611,76.456056,3570,1,medium
522.0,525.0,variegated laughingthrush,0.6026,psm6,6,22,5,33.138611,76.456056,3570,1,medium
525.0,528.0,greenish warbler,0.6096,psm6,6,22,5,33.138611,76.456056,3570,1,medium
528.0,531.0,greenish warbler,0.8627,psm6,6,22,5,33.138611,76.456056,3570,1,medium
531.0,534.0,greenish warbler,0.9123,psm6,6,22,5,33.138611,76.456056,3570,1,medium
534.0,537.0,greenish warbler,0.6686,psm6,6,22,5,33.138611,76.456056,3570,1,medium
540.0,543.0,greenish warbler,0.7801,psm6,6,22,5,33.138611,76.456056,3570,1,medium
546.0,549.0,two-barred warbler,0.5028,psm6,6,22,5,33.138611,76.456056,3570,0,medium
552.0,555.0,greenish warbler,0.9115,psm6,6,22,5,33.138611,76.456056,3570,1,medium
561.0,564.0,greenish warbler,0.7036,psm6,6,22,5,33.138611,76.456056,3570,1,medium
570.0,573.0,variegated laughingthrush,0.7834,psm6,6,22,5,33.138611,76.456056,3570,1,medium
573.0,576.0,greenish warbler,0.9167,psm6,6,22,5,33.138611,76.456056,3570,1,medium
588.0,591.0,greenish warbler,0.6693,psm6,6,22,5,33.138611,76.456056,3570,1,medium
597.0,600.0,greenish warbler,0.8567,psm6,6,22,5,33.138611,76.456056,3570,1,medium
600.0,603.0,greenish warbler,0.7307,psm6,6,22,5,33.138611,76.456056,3570,1,medium
621.0,624.0,ruddy-capped nightingale-thrush,0.7818,psm6,6,22,5,33.138611,76.456056,3570,0,medium
636.0,639.0,greenish warbler,0.5301,psm6,6,22,5,33.138611,76.456056,3570,1,medium
651.0,654.0,green warbler,0.6204,psm6,6,22,5,33.138611,76.456056,3570,0,medium
657.0,660.0,greenish warbler,0.5461,psm6,6,22,5,33.138611,76.456056,3570,1,medium
711.0,714.0,iberian magpie,0.8624,psm6,6,22,5,33.138611,76.456056,3570,0,medium
723.0,726.0,greenish warbler,0.6051,psm6,6,22,5,33.138611,76.456056,3570,1,medium
729.0,732.0,greenish warbler,0.6526,psm6,6,22,5,33.138611,76.456056,3570,1,medium
786.0,789.0,greenish warbler,0.598,psm6,6,22,5,33.138611,76.456056,3570,1,medium
789.0,792.0,blyth's leaf warbler,0.5385,psm6,6,22,5,33.138611,76.456056,3570,0,medium
795.0,798.0,greenish warbler,0.6916,psm6,6,22,5,33.138611,76.456056,3570,1,medium
831.0,834.0,iberian magpie,0.9635,psm6,6,22,5,33.138611,76.456056,3570,0,medium
879.0,882.0,akohekohe,0.5165,psm6,6,22,5,33.138611,76.456056,3570,0,medium
69.0,72.0,green warbler,0.5244,psm6,6,22,6,33.138611,76.456056,3570,0,medium
111.0,114.0,green warbler,0.5631,psm6,6,22,6,33.138611,76.456056,3570,0,medium
114.0,117.0,greenish warbler,0.6421,psm6,6,22,6,33.138611,76.456056,3570,1,medium
123.0,126.0,greenish warbler,0.6392,psm6,6,22,6,33.138611,76.456056,3570,1,medium
126.0,129.0,greenish warbler,0.7951,psm6,6,22,6,33.138611,76.456056,3570,1,medium
234.0,237.0,green warbler,0.6726,psm6,6,22,6,33.138611,76.456056,3570,0,medium
234.0,237.0,greenish warbler,0.6117,psm6,6,22,6,33.138611,76.456056,3570,1,medium
516.0,519.0,common rosefinch,0.5015,psm6,6,22,6,33.138611,76.456056,3570,1,medium
879.0,882.0,greenish warbler,0.6842,psm6,6,22,6,33.138611,76.456056,3570,1,medium
0.0,3.0,green warbler,0.6231,psm6,6,22,7,33.138611,76.456056,3570,0,medium
3.0,6.0,greenish warbler,0.8227,psm6,6,22,7,33.138611,76.456056,3570,1,medium
6.0,9.0,greenish warbler,0.7725,psm6,6,22,7,33.138611,76.456056,3570,1,medium
12.0,15.0,variegated laughingthrush,0.7244,psm6,6,22,7,33.138611,76.456056,3570,1,medium
18.0,21.0,greenish warbler,0.5393,psm6,6,22,7,33.138611,76.456056,3570,1,medium
18.0,21.0,green warbler,0.5027,psm6,6,22,7,33.138611,76.456056,3570,0,medium
24.0,27.0,greenish warbler,0.8746,psm6,6,22,7,33.138611,76.456056,3570,1,medium
27.0,30.0,green warbler,0.6969,psm6,6,22,7,33.138611,76.456056,3570,0,medium
33.0,36.0,greenish warbler,0.713,psm6,6,22,7,33.138611,76.456056,3570,1,medium
36.0,39.0,variegated laughingthrush,0.5583,psm6,6,22,7,33.138611,76.456056,3570,1,medium
42.0,45.0,greenish warbler,0.9304,psm6,6,22,7,33.138611,76.456056,3570,1,medium
42.0,45.0,green warbler,0.5581,psm6,6,22,7,33.138611,76.456056,3570,0,medium
45.0,48.0,variegated laughingthrush,0.5798,psm6,6,22,7,33.138611,76.456056,3570,1,medium
51.0,54.0,variegated laughingthrush,0.5212,psm6,6,22,7,33.138611,76.456056,3570,1,medium
63.0,66.0,striped laughingthrush,0.5609,psm6,6,22,7,33.138611,76.456056,3570,0,medium
75.0,78.0,blyth's leaf warbler,0.5139,psm6,6,22,7,33.138611,76.456056,3570,0,medium
102.0,105.0,green warbler,0.7569,psm6,6,22,7,33.138611,76.456056,3570,0,medium
105.0,108.0,greenish warbler,0.8818,psm6,6,22,7,33.138611,76.456056,3570,1,medium
114.0,117.0,greenish warbler,0.7061,psm6,6,22,7,33.138611,76.456056,3570,1,medium
156.0,159.0,greenish warbler,0.5705,psm6,6,22,7,33.138611,76.456056,3570,1,medium
174.0,177.0,greenish warbler,0.5912,psm6,6,22,7,33.138611,76.456056,3570,1,medium
183.0,186.0,greenish warbler,0.7279,psm6,6,22,7,33.138611,76.456056,3570,1,medium
192.0,195.0,variegated laughingthrush,0.5254,psm6,6,22,7,33.138611,76.456056,3570,1,medium
201.0,204.0,greenish warbler,0.7989,psm6,6,22,7,33.138611,76.456056,3570,1,medium
201.0,204.0,green warbler,0.5629,psm6,6,22,7,33.138611,76.456056,3570,0,medium
210.0,213.0,greenish warbler,0.7435,psm6,6,22,7,33.138611,76.456056,3570,1,medium
234.0,237.0,green warbler,0.5193,psm6,6,22,7,33.138611,76.456056,3570,0,medium
249.0,252.0,greenish warbler,0.5624,psm6,6,22,7,33.138611,76.456056,3570,1,medium
258.0,261.0,greenish warbler,0.7734,psm6,6,22,7,33.138611,76.456056,3570,1,medium
486.0,489.0,purple finch,0.5991,psm6,6,22,7,33.138611,76.456056,3570,0,medium
510.0,513.0,green warbler,0.87,psm6,6,22,7,33.138611,76.456056,3570,0,medium
531.0,534.0,green warbler,0.5574,psm6,6,22,7,33.138611,76.456056,3570,0,medium
537.0,540.0,wilson's warbler,0.5495,psm6,6,22,7,33.138611,76.456056,3570,0,medium
546.0,549.0,green warbler,0.5449,psm6,6,22,7,33.138611,76.456056,3570,0,medium
585.0,588.0,green warbler,0.8073,psm6,6,22,7,33.138611,76.456056,3570,0,medium
594.0,597.0,green warbler,0.8985,psm6,6,22,7,33.138611,76.456056,3570,0,medium
615.0,618.0,green warbler,0.7195,psm6,6,22,7,33.138611,76.456056,3570,0,medium
621.0,624.0,greenish warbler,0.8382,psm6,6,22,7,33.138611,76.456056,3570,1,medium
627.0,630.0,greenish warbler,0.5531,psm6,6,22,7,33.138611,76.456056,3570,1,medium
630.0,633.0,greenish warbler,0.7484,psm6,6,22,7,33.138611,76.456056,3570,1,medium
636.0,639.0,greenish warbler,0.7464,psm6,6,22,7,33.138611,76.456056,3570,1,medium
636.0,639.0,green warbler,0.6865,psm6,6,22,7,33.138611,76.456056,3570,0,medium
651.0,654.0,green warbler,0.6172,psm6,6,22,7,33.138611,76.456056,3570,0,medium
657.0,660.0,greenish warbler,0.7747,psm6,6,22,7,33.138611,76.456056,3570,1,medium
660.0,663.0,greenish warbler,0.7506,psm6,6,22,7,33.138611,76.456056,3570,1,medium
660.0,663.0,green warbler,0.7142,psm6,6,22,7,33.138611,76.456056,3570,0,medium
663.0,666.0,greenish warbler,0.6221,psm6,6,22,7,33.138611,76.456056,3570,1,medium
669.0,672.0,greenish warbler,0.7049,psm6,6,22,7,33.138611,76.456056,3570,1,medium
675.0,678.0,green warbler,0.5906,psm6,6,22,7,33.138611,76.456056,3570,0,medium
678.0,681.0,greenish warbler,0.9427,psm6,6,22,7,33.138611,76.456056,3570,1,medium
684.0,687.0,greenish warbler,0.8729,psm6,6,22,7,33.138611,76.456056,3570,1,medium
699.0,702.0,green warbler,0.6811,psm6,6,22,7,33.138611,76.456056,3570,0,medium
699.0,702.0,greenish warbler,0.6122,psm6,6,22,7,33.138611,76.456056,3570,1,medium
705.0,708.0,greenish warbler,0.8338,psm6,6,22,7,33.138611,76.456056,3570,1,medium
705.0,708.0,green warbler,0.7426,psm6,6,22,7,33.138611,76.456056,3570,0,medium
711.0,714.0,green warbler,0.828,psm6,6,22,7,33.138611,76.456056,3570,0,medium
711.0,714.0,greenish warbler,0.5882,psm6,6,22,7,33.138611,76.456056,3570,1,medium
720.0,723.0,green warbler,0.6354,psm6,6,22,7,33.138611,76.456056,3570,0,medium
720.0,723.0,greenish warbler,0.5718,psm6,6,22,7,33.138611,76.456056,3570,1,medium
732.0,735.0,green warbler,0.6253,psm6,6,22,7,33.138611,76.456056,3570,0,medium
762.0,765.0,greenish warbler,0.5161,psm6,6,22,7,33.138611,76.456056,3570,1,medium
771.0,774.0,green warbler,0.9162,psm6,6,22,7,33.138611,76.456056,3570,0,medium
777.0,780.0,green warbler,0.7018,psm6,6,22,7,33.138611,76.456056,3570,0,medium
777.0,780.0,greenish warbler,0.5599,psm6,6,22,7,33.138611,76.456056,3570,1,medium
786.0,789.0,green warbler,0.6324,psm6,6,22,7,33.138611,76.456056,3570,0,medium
795.0,798.0,greenish warbler,0.5526,psm6,6,22,7,33.138611,76.456056,3570,1,medium
807.0,810.0,green warbler,0.6217,psm6,6,22,7,33.138611,76.456056,3570,0,medium
828.0,831.0,green warbler,0.9048,psm6,6,22,7,33.138611,76.456056,3570,0,medium
840.0,843.0,greenish warbler,0.7943,psm6,6,22,7,33.138611,76.456056,3570,1,medium
849.0,852.0,greenish warbler,0.5825,psm6,6,22,7,33.138611,76.456056,3570,1,medium
855.0,858.0,greenish warbler,0.5384,psm6,6,22,7,33.138611,76.456056,3570,1,medium
858.0,861.0,greenish warbler,0.8357,psm6,6,22,7,33.138611,76.456056,3570,1,medium
888.0,891.0,green warbler,0.5814,psm6,6,22,7,33.138611,76.456056,3570,0,medium
891.0,894.0,greenish warbler,0.5798,psm6,6,22,7,33.138611,76.456056,3570,1,medium
891.0,894.0,green warbler,0.5703,psm6,6,22,7,33.138611,76.456056,3570,0,medium
897.0,900.0,greenish warbler,0.5003,psm6,6,22,7,33.138611,76.456056,3570,1,medium
3.0,6.0,mountain chickadee,0.7645,psm6,6,23,4,33.138611,76.456056,3570,0,medium
30.0,33.0,mountain chickadee,0.5777,psm6,6,23,4,33.138611,76.456056,3570,0,medium
45.0,48.0,mountain chickadee,0.6649,psm6,6,23,4,33.138611,76.456056,3570,0,medium
99.0,102.0,fox sparrow,0.5721,psm6,6,23,4,33.138611,76.456056,3570,0,medium
114.0,117.0,mountain chickadee,0.796,psm6,6,23,4,33.138611,76.456056,3570,0,medium
123.0,126.0,mountain chickadee,0.746,psm6,6,23,4,33.138611,76.456056,3570,0,medium
138.0,141.0,white-crowned sparrow,0.528,psm6,6,23,4,33.138611,76.456056,3570,0,medium
153.0,156.0,mountain chickadee,0.6226,psm6,6,23,4,33.138611,76.456056,3570,0,medium
270.0,273.0,mountain chickadee,0.5461,psm6,6,23,4,33.138611,76.456056,3570,0,medium
396.0,399.0,mountain chickadee,0.7215,psm6,6,23,4,33.138611,76.456056,3570,0,medium
480.0,483.0,mountain chickadee,0.6091,psm6,6,23,4,33.138611,76.456056,3570,0,medium
552.0,555.0,mountain chickadee,0.7464,psm6,6,23,4,33.138611,76.456056,3570,0,medium
0.0,3.0,greenish warbler,0.9097,psm6,6,23,5,33.138611,76.456056,3570,1,medium
3.0,6.0,greenish warbler,0.5872,psm6,6,23,5,33.138611,76.456056,3570,1,medium
6.0,9.0,greenish warbler,0.5531,psm6,6,23,5,33.138611,76.456056,3570,1,medium
9.0,12.0,greenish warbler,0.5652,psm6,6,23,5,33.138611,76.456056,3570,1,medium
18.0,21.0,greenish warbler,0.8033,psm6,6,23,5,33.138611,76.456056,3570,1,medium
21.0,24.0,greenish warbler,0.952,psm6,6,23,5,33.138611,76.456056,3570,1,medium
33.0,36.0,greenish warbler,0.8216,psm6,6,23,5,33.138611,76.456056,3570,1,medium
39.0,42.0,greenish warbler,0.6162,psm6,6,23,5,33.138611,76.456056,3570,1,medium
42.0,45.0,greenish warbler,0.7454,psm6,6,23,5,33.138611,76.456056,3570,1,medium
48.0,51.0,two-barred warbler,0.761,psm6,6,23,5,33.138611,76.456056,3570,0,medium
48.0,51.0,greenish warbler,0.6605,psm6,6,23,5,33.138611,76.456056,3570,1,medium
54.0,57.0,two-barred warbler,0.6501,psm6,6,23,5,33.138611,76.456056,3570,0,medium
54.0,57.0,greenish warbler,0.5157,psm6,6,23,5,33.138611,76.456056,3570,1,medium
57.0,60.0,greenish warbler,0.5838,psm6,6,23,5,33.138611,76.456056,3570,1,medium
72.0,75.0,greenish warbler,0.8527,psm6,6,23,5,33.138611,76.456056,3570,1,medium
81.0,84.0,greenish warbler,0.9123,psm6,6,23,5,33.138611,76.456056,3570,1,medium
84.0,87.0,greenish warbler,0.5814,psm6,6,23,5,33.138611,76.456056,3570,1,medium
90.0,93.0,greenish warbler,0.7557,psm6,6,23,5,33.138611,76.456056,3570,1,medium
99.0,102.0,greenish warbler,0.8109,psm6,6,23,5,33.138611,76.456056,3570,1,medium
117.0,120.0,greenish warbler,0.8847,psm6,6,23,5,33.138611,76.456056,3570,1,medium
123.0,126.0,greenish warbler,0.5162,psm6,6,23,5,33.138611,76.456056,3570,1,medium
129.0,132.0,greenish warbler,0.5635,psm6,6,23,5,33.138611,76.456056,3570,1,medium
135.0,138.0,greenish warbler,0.6566,psm6,6,23,5,33.138611,76.456056,3570,1,medium
144.0,147.0,green warbler,0.7152,psm6,6,23,5,33.138611,76.456056,3570,0,medium
156.0,159.0,greenish warbler,0.7223,psm6,6,23,5,33.138611,76.456056,3570,1,medium
159.0,162.0,greenish warbler,0.7148,psm6,6,23,5,33.138611,76.456056,3570,1,medium
168.0,171.0,blyth's leaf warbler,0.612,psm6,6,23,5,33.138611,76.456056,3570,0,medium
198.0,201.0,greenish warbler,0.6377,psm6,6,23,5,33.138611,76.456056,3570,1,medium
204.0,207.0,greenish warbler,0.5359,psm6,6,23,5,33.138611,76.456056,3570,1,medium
213.0,216.0,greenish warbler,0.769,psm6,6,23,5,33.138611,76.456056,3570,1,medium
213.0,216.0,green warbler,0.6536,psm6,6,23,5,33.138611,76.456056,3570,0,medium
225.0,228.0,greenish warbler,0.6784,psm6,6,23,5,33.138611,76.456056,3570,1,medium
231.0,234.0,greenish warbler,0.8221,psm6,6,23,5,33.138611,76.456056,3570,1,medium
243.0,246.0,hume's warbler,0.8151,psm6,6,23,5,33.138611,76.456056,3570,1,medium
396.0,399.0,greenish warbler,0.509,psm6,6,23,5,33.138611,76.456056,3570,1,medium
462.0,465.0,hume's warbler,0.8154,psm6,6,23,5,33.138611,76.456056,3570,1,medium
471.0,474.0,greenish warbler,0.5555,psm6,6,23,5,33.138611,76.456056,3570,1,medium
492.0,495.0,greenish warbler,0.768,psm6,6,23,5,33.138611,76.456056,3570,1,medium
606.0,609.0,hume's warbler,0.6197,psm6,6,23,5,33.138611,76.456056,3570,1,medium
624.0,627.0,himalayan bluetail,0.7063,psm6,6,23,5,33.138611,76.456056,3570,1,medium
642.0,645.0,himalayan bluetail,0.7461,psm6,6,23,5,33.138611,76.456056,3570,1,medium
696.0,699.0,greenish warbler,0.7496,psm6,6,23,5,33.138611,76.456056,3570,1,medium
705.0,708.0,greenish warbler,0.943,psm6,6,23,5,33.138611,76.456056,3570,1,medium
723.0,726.0,greenish warbler,0.7978,psm6,6,23,5,33.138611,76.456056,3570,1,medium
750.0,753.0,greenish warbler,0.6117,psm6,6,23,5,33.138611,76.456056,3570,1,medium
786.0,789.0,greenish warbler,0.6104,psm6,6,23,5,33.138611,76.456056,3570,1,medium
795.0,798.0,greenish warbler,0.8578,psm6,6,23,5,33.138611,76.456056,3570,1,medium
822.0,825.0,variegated laughingthrush,0.9359,psm6,6,23,5,33.138611,76.456056,3570,1,medium
825.0,828.0,greenish warbler,0.9118,psm6,6,23,5,33.138611,76.456056,3570,1,medium
831.0,834.0,variegated laughingthrush,0.9847,psm6,6,23,5,33.138611,76.456056,3570,1,medium
840.0,843.0,variegated laughingthrush,0.998,psm6,6,23,5,33.138611,76.456056,3570,1,medium
846.0,849.0,variegated laughingthrush,0.9937,psm6,6,23,5,33.138611,76.456056,3570,1,medium
849.0,852.0,variegated laughingthrush,0.9991,psm6,6,23,5,33.138611,76.456056,3570,1,medium
852.0,855.0,variegated laughingthrush,0.7128,psm6,6,23,5,33.138611,76.456056,3570,1,medium
855.0,858.0,variegated laughingthrush,0.833,psm6,6,23,5,33.138611,76.456056,3570,1,medium
858.0,861.0,variegated laughingthrush,0.9658,psm6,6,23,5,33.138611,76.456056,3570,1,medium
861.0,864.0,variegated laughingthrush,0.9764,psm6,6,23,5,33.138611,76.456056,3570,1,medium
867.0,870.0,variegated laughingthrush,0.9551,psm6,6,23,5,33.138611,76.456056,3570,1,medium
870.0,873.0,variegated laughingthrush,0.9593,psm6,6,23,5,33.138611,76.456056,3570,1,medium
873.0,876.0,variegated laughingthrush,0.7322,psm6,6,23,5,33.138611,76.456056,3570,1,medium
876.0,879.0,variegated laughingthrush,0.9706,psm6,6,23,5,33.138611,76.456056,3570,1,medium
879.0,882.0,variegated laughingthrush,0.9788,psm6,6,23,5,33.138611,76.456056,3570,1,medium
882.0,885.0,variegated laughingthrush,0.7686,psm6,6,23,5,33.138611,76.456056,3570,1,medium
885.0,888.0,variegated laughingthrush,0.9912,psm6,6,23,5,33.138611,76.456056,3570,1,medium
888.0,891.0,variegated laughingthrush,0.971,psm6,6,23,5,33.138611,76.456056,3570,1,medium
891.0,894.0,variegated laughingthrush,0.9911,psm6,6,23,5,33.138611,76.456056,3570,1,medium
894.0,897.0,variegated laughingthrush,0.9936,psm6,6,23,5,33.138611,76.456056,3570,1,medium
6.0,9.0,himalayan bluetail,0.9268,psm6,6,23,6,33.138611,76.456056,3570,1,medium
9.0,12.0,himalayan bluetail,0.7224,psm6,6,23,6,33.138611,76.456056,3570,1,medium
12.0,15.0,greenish warbler,0.7248,psm6,6,23,6,33.138611,76.456056,3570,1,medium
18.0,21.0,himalayan bluetail,0.9354,psm6,6,23,6,33.138611,76.456056,3570,1,medium
27.0,30.0,himalayan bluetail,0.8557,psm6,6,23,6,33.138611,76.456056,3570,1,medium
39.0,42.0,green warbler,0.6111,psm6,6,23,6,33.138611,76.456056,3570,0,medium
42.0,45.0,greenish warbler,0.5427,psm6,6,23,6,33.138611,76.456056,3570,1,medium
45.0,48.0,green warbler,0.9572,psm6,6,23,6,33.138611,76.456056,3570,0,medium
63.0,66.0,himalayan bluetail,0.5484,psm6,6,23,6,33.138611,76.456056,3570,1,medium
69.0,72.0,green warbler,0.7367,psm6,6,23,6,33.138611,76.456056,3570,0,medium
75.0,78.0,himalayan bluetail,0.8733,psm6,6,23,6,33.138611,76.456056,3570,1,medium
84.0,87.0,green warbler,0.8548,psm6,6,23,6,33.138611,76.456056,3570,0,medium
84.0,87.0,greenish warbler,0.7321,psm6,6,23,6,33.138611,76.456056,3570,1,medium
87.0,90.0,greenish warbler,0.5101,psm6,6,23,6,33.138611,76.456056,3570,1,medium
90.0,93.0,himalayan bluetail,0.974,psm6,6,23,6,33.138611,76.456056,3570,1,medium
96.0,99.0,himalayan bluetail,0.9899,psm6,6,23,6,33.138611,76.456056,3570,1,medium
99.0,102.0,greenish warbler,0.7515,psm6,6,23,6,33.138611,76.456056,3570,1,medium
99.0,102.0,green warbler,0.5204,psm6,6,23,6,33.138611,76.456056,3570,0,medium
105.0,108.0,himalayan bluetail,0.8746,psm6,6,23,6,33.138611,76.456056,3570,1,medium
111.0,114.0,greenish warbler,0.8346,psm6,6,23,6,33.138611,76.456056,3570,1,medium
114.0,117.0,himalayan bluetail,0.9442,psm6,6,23,6,33.138611,76.456056,3570,1,medium
120.0,123.0,himalayan bluetail,0.8739,psm6,6,23,6,33.138611,76.456056,3570,1,medium
123.0,126.0,green warbler,0.7509,psm6,6,23,6,33.138611,76.456056,3570,0,medium
123.0,126.0,himalayan bluetail,0.5569,psm6,6,23,6,33.138611,76.456056,3570,1,medium
144.0,147.0,greenish warbler,0.7869,psm6,6,23,6,33.138611,76.456056,3570,1,medium
